,Country Code,Country,Item Code,Item,Domestic supply quantity,Food,Export Quantity,Import Quantity,Losses,Production,Feed,Stock Variation,Year,Population,Land Use
678,48,Costa Rica,2918,Vegetables,,,,,,,,,2030,5417.379,
679,48,Costa Rica,2919,Fruits - Excluding Wine,,,,,,,,,2031,5447.328,
680,48,Costa Rica,2918,Vegetables,,,,,,,,,2031,5447.328,
681,48,Costa Rica,2919,Fruits - Excluding Wine,,,,,,,,,2032,5475.941,
682,48,Costa Rica,2918,Vegetables,,,,,,,,,2032,5475.941,
683,48,Costa Rica,2919,Fruits - Excluding Wine,,,,,,,,,2033,5503.214,
684,48,Costa Rica,2918,Vegetables,,,,,,,,,2033,5503.214,
685,48,Costa Rica,2919,Fruits - Excluding Wine,,,,,,,,,2034,5529.21,
686,48,Costa Rica,2918,Vegetables,,,,,,,,,2034,5529.21,
687,48,Costa Rica,2919,Fruits - Excluding Wine,,,,,,,,,2035,5553.946,
688,48,Costa Rica,2918,Vegetables,,,,,,,,,2035,5553.946,
689,48,Costa Rica,2919,Fruits - Excluding Wine,,,,,,,,,2036,5577.43,
690,48,Costa Rica,2918,Vegetables,,,,,,,,,2036,5577.43,
691,48,Costa Rica,2919,Fruits - Excluding Wine,,,,,,,,,2037,5599.6669999999995,
692,48,Costa Rica,2918,Vegetables,,,,,,,,,2037,5599.6669999999995,
693,48,Costa Rica,2919,Fruits - Excluding Wine,,,,,,,,,2038,5620.65,
694,48,Costa Rica,2918,Vegetables,,,,,,,,,2038,5620.65,
695,48,Costa Rica,2919,Fruits - Excluding Wine,,,,,,,,,2039,5640.391,
696,48,Costa Rica,2918,Vegetables,,,,,,,,,2039,5640.391,
697,48,Costa Rica,2919,Fruits - Excluding Wine,,,,,,,,,2040,5658.897,
698,48,Costa Rica,2918,Vegetables,,,,,,,,,2040,5658.897,
699,48,Costa Rica,2919,Fruits - Excluding Wine,,,,,,,,,2041,5676.1630000000005,
700,48,Costa Rica,2918,Vegetables,,,,,,,,,2041,5676.1630000000005,
701,48,Costa Rica,2919,Fruits - Excluding Wine,,,,,,,,,2042,5692.196,
702,48,Costa Rica,2918,Vegetables,,,,,,,,,2042,5692.196,
703,48,Costa Rica,2919,Fruits - Excluding Wine,,,,,,,,,2043,5706.98,
704,48,Costa Rica,2918,Vegetables,,,,,,,,,2043,5706.98,
705,48,Costa Rica,2919,Fruits - Excluding Wine,,,,,,,,,2044,5720.467,
706,48,Costa Rica,2918,Vegetables,,,,,,,,,2044,5720.467,
707,48,Costa Rica,2919,Fruits - Excluding Wine,,,,,,,,,2045,5732.641,
708,48,Costa Rica,2918,Vegetables,,,,,,,,,2045,5732.641,
709,48,Costa Rica,2919,Fruits - Excluding Wine,,,,,,,,,2046,5743.508000000001,
710,48,Costa Rica,2918,Vegetables,,,,,,,,,2046,5743.508000000001,
711,48,Costa Rica,2919,Fruits - Excluding Wine,,,,,,,,,2047,5753.0740000000005,
712,48,Costa Rica,2918,Vegetables,,,,,,,,,2047,5753.0740000000005,
713,48,Costa Rica,2919,Fruits - Excluding Wine,,,,,,,,,2048,5761.35,
714,48,Costa Rica,2918,Vegetables,,,,,,,,,2048,5761.35,
715,48,Costa Rica,2919,Fruits - Excluding Wine,,,,,,,,,2049,5768.346,
716,48,Costa Rica,2918,Vegetables,,,,,,,,,2049,5768.346,
717,48,Costa Rica,2919,Fruits - Excluding Wine,,,,,,,,,2050,5774.07,
718,48,Costa Rica,2918,Vegetables,,,,,,,,,2050,5774.07,
825,68,France,2919,Fruits - Excluding Wine,,7817.0,2098.0,8494.0,505.0,7839.0,0.0,,2014,64190.638,
826,68,France,2918,Vegetables,,6431.0,2126.0,4250.0,957.0,5327.0,110.0,,2014,64190.638,
827,68,France,2919,Fruits - Excluding Wine,,7968.0,2058.0,8642.0,515.0,7641.0,0.0,,2015,64457.200999999994,
828,68,France,2918,Vegetables,,6483.0,2131.0,4309.0,970.0,5347.0,100.0,,2015,64457.200999999994,
829,68,France,2919,Fruits - Excluding Wine,,8115.0,2078.0,8960.0,515.0,7141.0,0.0,,2016,64720.69,
830,68,France,2918,Vegetables,,6480.0,2182.0,4465.0,951.0,5207.0,104.0,,2016,64720.69,
831,68,France,2919,Fruits - Excluding Wine,,8114.0,1997.0,8879.0,507.0,6942.0,0.0,,2017,64979.547999999995,
832,68,France,2918,Vegetables,,6527.0,2221.0,4567.0,962.0,5251.0,108.0,,2017,64979.547999999995,
833,68,France,2919,Fruits - Excluding Wine,,8618.0,1725.0,8898.0,537.0,7419.0,0.0,,2018,65233.27099999999,
834,68,France,2918,Vegetables,,6498.0,2273.0,4714.0,943.0,5138.0,115.0,,2018,65233.27099999999,
835,68,France,2919,Fruits - Excluding Wine,,8555.0,1874.0,9332.0,517.0,6627.0,0.0,,2019,65480.71,
836,68,France,2918,Vegetables,,6596.0,2261.0,4756.0,953.0,5118.0,104.0,,2019,65480.71,
837,68,France,2919,Fruits - Excluding Wine,,8689.0,1874.0,9592.0,528.0,6658.0,0.0,,2020,65721.165,
838,68,France,2918,Vegetables,,6499.0,2295.0,4857.0,933.0,4924.0,101.0,,2020,65721.165,
839,68,France,2919,Fruits - Excluding Wine,,8963.0,1761.0,9798.0,535.0,6211.0,0.0,,2021,65954.741,
840,68,France,2918,Vegetables,,6524.0,2324.0,4946.0,928.0,4842.0,107.0,,2021,65954.741,
841,68,France,2919,Fruits - Excluding Wine,,9164.0,1422.0,9271.0,544.0,6267.0,0.0,,2022,66182.378,
842,68,France,2918,Vegetables,,6391.0,2306.0,4912.0,917.0,4706.0,96.0,,2022,66182.378,
843,68,France,2919,Fruits - Excluding Wine,,9256.0,1560.0,9880.0,553.0,6749.0,0.0,,2023,66405.223,
844,68,France,2918,Vegetables,,6535.0,2370.0,5069.0,931.0,4802.0,116.0,,2023,66405.223,
845,68,France,2919,Fruits - Excluding Wine,,9379.0,1703.0,10580.0,562.0,5916.0,0.0,,2024,66624.723,
846,68,France,2918,Vegetables,,6702.0,2375.0,5236.0,936.0,4795.0,98.0,,2024,66624.723,
847,68,France,2919,Fruits - Excluding Wine,,9600.0,1618.0,10858.0,565.0,5581.0,0.0,,2025,66841.951,
848,68,France,2918,Vegetables,,6663.0,2424.0,5307.0,937.0,4788.0,112.0,,2025,66841.951,
849,68,France,2919,Fruits - Excluding Wine,,9693.0,1298.0,10190.0,564.0,5910.0,0.0,,2026,67057.171,
850,68,France,2918,Vegetables,,6528.0,2419.0,5334.0,905.0,4463.0,102.0,,2026,67057.171,
851,68,France,2919,Fruits - Excluding Wine,,10164.0,968.0,10156.0,577.0,5388.0,0.0,,2027,67270.163,
852,68,France,2918,Vegetables,,6811.0,2396.0,5545.0,910.0,4509.0,83.0,,2027,67270.163,
853,68,France,2919,Fruits - Excluding Wine,,10108.0,981.0,10204.0,577.0,4571.0,0.0,,2028,67480.85,
854,68,France,2918,Vegetables,,6620.0,2457.0,5466.0,912.0,4487.0,114.0,,2028,67480.85,
855,68,France,2919,Fruits - Excluding Wine,,10171.0,884.0,10174.0,565.0,4965.0,0.0,,2029,67689.00099999999,
856,68,France,2918,Vegetables,,6575.0,2493.0,5604.0,901.0,4418.0,104.0,,2029,67689.00099999999,
857,68,France,2919,Fruits - Excluding Wine,,10577.0,695.0,10478.0,584.0,5710.0,0.0,,2030,67894.271,
858,68,France,2918,Vegetables,,6656.0,2563.0,5844.0,886.0,4290.0,129.0,,2030,67894.271,
859,68,France,2919,Fruits - Excluding Wine,,10860.0,687.0,11057.0,662.0,5220.0,0.0,,2031,68096.621,
860,68,France,2918,Vegetables,,6738.0,2480.0,5640.0,909.0,4240.0,124.0,,2031,68096.621,
861,68,France,2919,Fruits - Excluding Wine,,10859.0,640.0,11203.0,599.0,4551.0,0.0,,2032,68295.673,
862,68,France,2918,Vegetables,,6714.0,2504.0,5840.0,880.0,4076.0,100.0,,2032,68295.673,
863,68,France,2919,Fruits - Excluding Wine,,11499.0,564.0,12563.0,781.0,5978.0,0.0,,2033,68490.27900000001,
864,68,France,2918,Vegetables,,6739.0,2516.0,5872.0,901.0,4229.0,95.0,,2033,68490.27900000001,
865,68,France,2919,Fruits - Excluding Wine,,10878.0,738.0,11987.0,579.0,4770.0,0.0,,2034,68678.97,
866,68,France,2918,Vegetables,,6755.0,2550.0,5911.0,900.0,4126.0,134.0,,2034,68678.97,
867,68,France,2919,Fruits - Excluding Wine,,11165.0,616.0,12550.0,568.0,3390.0,0.0,,2035,68860.56,
868,68,France,2918,Vegetables,,6728.0,2522.0,5944.0,899.0,4115.0,91.0,,2035,68860.56,
869,68,France,2919,Fruits - Excluding Wine,,12065.0,-219.0,11217.0,801.0,3549.0,0.0,,2036,69034.688,
870,68,France,2918,Vegetables,,6720.0,2557.0,6194.0,845.0,3813.0,93.0,,2036,69034.688,
871,68,France,2919,Fruits - Excluding Wine,,11565.0,485.0,13316.0,665.0,3944.0,0.0,,2037,69201.204,
872,68,France,2918,Vegetables,,6803.0,2596.0,6251.0,857.0,3796.0,115.0,,2037,69201.204,
873,68,France,2919,Fruits - Excluding Wine,,11420.0,477.0,12980.0,636.0,3806.0,0.0,,2038,69359.408,
874,68,France,2918,Vegetables,,6852.0,2615.0,6355.0,876.0,3948.0,97.0,,2038,69359.408,
875,68,France,2919,Fruits - Excluding Wine,,11304.0,372.0,12273.0,629.0,4016.0,0.0,,2039,69508.594,
876,68,France,2918,Vegetables,,6916.0,2636.0,6450.0,858.0,3759.0,129.0,,2039,69508.594,
877,68,France,2919,Fruits - Excluding Wine,,11931.0,-115.0,12088.0,706.0,5200.0,0.0,,2040,69648.311,
878,68,France,2918,Vegetables,,6588.0,2587.0,6181.0,840.0,3513.0,118.0,,2040,69648.311,
879,68,France,2919,Fruits - Excluding Wine,,12939.0,-834.0,13192.0,589.0,1811.0,0.0,,2041,69778.363,
880,68,France,2918,Vegetables,,6802.0,2477.0,6165.0,891.0,3754.0,67.0,,2041,69778.363,
881,68,France,2919,Fruits - Excluding Wine,,12252.0,-510.0,11345.0,756.0,2745.0,0.0,,2042,69899.0,
882,68,France,2918,Vegetables,,6923.0,2697.0,6692.0,856.0,3755.0,111.0,,2042,69899.0,
883,68,France,2919,Fruits - Excluding Wine,,11980.0,-263.0,12100.0,641.0,2350.0,0.0,,2043,70010.835,
884,68,France,2918,Vegetables,,7010.0,2576.0,6526.0,862.0,3715.0,88.0,,2043,70010.835,
885,68,France,2919,Fruits - Excluding Wine,,12492.0,-215.0,14656.0,724.0,1989.0,0.0,,2044,70114.775,
886,68,France,2918,Vegetables,,6901.0,2556.0,6451.0,867.0,3714.0,79.0,,2044,70114.775,
887,68,France,2919,Fruits - Excluding Wine,,12163.0,-502.0,11773.0,638.0,1900.0,0.0,,2045,70211.636,
888,68,France,2918,Vegetables,,6863.0,2518.0,6327.0,875.0,3667.0,77.0,,2045,70211.636,
889,68,France,2919,Fruits - Excluding Wine,,11996.0,-175.0,13108.0,605.0,2115.0,0.0,,2046,70301.774,
890,68,France,2918,Vegetables,,6632.0,2634.0,6312.0,879.0,3703.0,106.0,,2046,70301.774,
891,68,France,2919,Fruits - Excluding Wine,,12561.0,-507.0,13621.0,693.0,3748.0,0.0,,2047,70385.563,
892,68,France,2918,Vegetables,,6747.0,2558.0,6415.0,846.0,3442.0,84.0,,2047,70385.563,
893,68,France,2919,Fruits - Excluding Wine,,12790.0,-648.0,14092.0,698.0,2967.0,0.0,,2048,70463.968,
894,68,France,2918,Vegetables,,6314.0,2607.0,6209.0,821.0,3249.0,119.0,,2048,70463.968,
895,68,France,2919,Fruits - Excluding Wine,,12408.0,-623.0,12396.0,671.0,1471.0,0.0,,2049,70538.132,
896,68,France,2918,Vegetables,,6854.0,2332.0,6465.0,834.0,3277.0,34.0,,2049,70538.132,
897,68,France,2919,Fruits - Excluding Wine,,12712.0,-827.0,12586.0,698.0,864.0,0.0,,2050,70608.99799999999,
898,68,France,2918,Vegetables,,6960.0,2646.0,6770.0,856.0,3546.0,88.0,,2050,70608.99799999999,
1005,79,Germany,2919,Fruits - Excluding Wine,,8298.0,1322.0,7145.0,536.0,4154.0,0.0,,2014,81489.66,
1006,79,Germany,2918,Vegetables,,6268.0,333.0,4205.0,760.0,3264.0,86.0,,2014,81489.66,
1007,79,Germany,2919,Fruits - Excluding Wine,,8195.0,1428.0,7292.0,523.0,4034.0,0.0,,2015,81707.789,
1008,79,Germany,2918,Vegetables,,6394.0,382.0,4388.0,766.0,3300.0,89.0,,2015,81707.789,
1009,79,Germany,2919,Fruits - Excluding Wine,,8324.0,1503.0,7422.0,515.0,4165.0,0.0,,2016,81914.672,
1010,79,Germany,2918,Vegetables,,6495.0,417.0,4485.0,759.0,3313.0,89.0,,2016,81914.672,
1011,79,Germany,2919,Fruits - Excluding Wine,,8047.0,1591.0,7466.0,497.0,3992.0,0.0,,2017,82114.224,
1012,79,Germany,2918,Vegetables,,6591.0,462.0,4621.0,758.0,3323.0,87.0,,2017,82114.224,
1013,79,Germany,2919,Fruits - Excluding Wine,,8001.0,1750.0,7719.0,474.0,3663.0,0.0,,2018,82293.457,
1014,79,Germany,2918,Vegetables,,6642.0,468.0,4667.0,761.0,3325.0,89.0,,2018,82293.457,
1015,79,Germany,2919,Fruits - Excluding Wine,,7932.0,1838.0,7802.0,455.0,3705.0,0.0,,2019,82438.63900000001,
1016,79,Germany,2918,Vegetables,,6791.0,553.0,4884.0,762.0,3352.0,89.0,,2019,82438.63900000001,
1017,79,Germany,2919,Fruits - Excluding Wine,,8013.0,1890.0,7933.0,458.0,3717.0,0.0,,2020,82540.45,
1018,79,Germany,2918,Vegetables,,6836.0,553.0,4870.0,759.0,3427.0,90.0,,2020,82540.45,
1019,79,Germany,2919,Fruits - Excluding Wine,,8026.0,1870.0,7848.0,454.0,3769.0,0.0,,2021,82590.869,
1020,79,Germany,2918,Vegetables,,6860.0,561.0,4889.0,758.0,3446.0,90.0,,2021,82590.869,
1021,79,Germany,2919,Fruits - Excluding Wine,,7890.0,1921.0,7933.0,450.0,3549.0,0.0,,2022,82591.766,
1022,79,Germany,2918,Vegetables,,6897.0,587.0,4958.0,762.0,3426.0,91.0,,2022,82591.766,
1023,79,Germany,2919,Fruits - Excluding Wine,,7928.0,1884.0,7883.0,456.0,3579.0,0.0,,2023,82556.732,
1024,79,Germany,2918,Vegetables,,6784.0,538.0,4859.0,757.0,3356.0,87.0,,2023,82556.732,
1025,79,Germany,2919,Fruits - Excluding Wine,,8002.0,1863.0,7935.0,473.0,3671.0,0.0,,2024,82506.13900000001,
1026,79,Germany,2918,Vegetables,,6810.0,546.0,4862.0,761.0,3386.0,90.0,,2024,82506.13900000001,
1027,79,Germany,2919,Fruits - Excluding Wine,,7949.0,1830.0,7792.0,458.0,3657.0,0.0,,2025,82455.04400000001,
1028,79,Germany,2918,Vegetables,,6751.0,514.0,4787.0,755.0,3381.0,92.0,,2025,82455.04400000001,
1029,79,Germany,2919,Fruits - Excluding Wine,,8030.0,1769.0,7757.0,479.0,3825.0,0.0,,2026,82407.57400000001,
1030,79,Germany,2918,Vegetables,,6776.0,541.0,4826.0,765.0,3388.0,84.0,,2026,82407.57400000001,
1031,79,Germany,2919,Fruits - Excluding Wine,,8008.0,1788.0,7821.0,480.0,3692.0,0.0,,2027,82359.99799999999,
1032,79,Germany,2918,Vegetables,,6730.0,528.0,4836.0,765.0,3336.0,89.0,,2027,82359.99799999999,
1033,79,Germany,2919,Fruits - Excluding Wine,,8206.0,1732.0,7762.0,487.0,3913.0,0.0,,2028,82310.17599999999,
1034,79,Germany,2918,Vegetables,,6655.0,485.0,4715.0,758.0,3311.0,88.0,,2028,82310.17599999999,
1035,79,Germany,2919,Fruits - Excluding Wine,,8053.0,1735.0,7727.0,480.0,3815.0,0.0,,2029,82253.517,
1036,79,Germany,2918,Vegetables,,6690.0,501.0,4731.0,759.0,3363.0,90.0,,2029,82253.517,
1037,79,Germany,2919,Fruits - Excluding Wine,,7976.0,1717.0,7715.0,487.0,3636.0,0.0,,2030,82186.73599999999,
1038,79,Germany,2918,Vegetables,,6610.0,454.0,4605.0,756.0,3357.0,90.0,,2030,82186.73599999999,
1039,79,Germany,2919,Fruits - Excluding Wine,,8175.0,1613.0,7518.0,489.0,3985.0,0.0,,2031,82110.13900000001,
1040,79,Germany,2918,Vegetables,,6547.0,437.0,4565.0,756.0,3333.0,87.0,,2031,82110.13900000001,
1041,79,Germany,2919,Fruits - Excluding Wine,,8130.0,1608.0,7578.0,503.0,3902.0,0.0,,2032,82025.793,
1042,79,Germany,2918,Vegetables,,6491.0,413.0,4520.0,760.0,3298.0,90.0,,2032,82025.793,
1043,79,Germany,2919,Fruits - Excluding Wine,,8149.0,1518.0,7391.0,507.0,4060.0,0.0,,2033,81934.057,
1044,79,Germany,2918,Vegetables,,6442.0,405.0,4493.0,755.0,3259.0,89.0,,2033,81934.057,
1045,79,Germany,2919,Fruits - Excluding Wine,,8129.0,1498.0,7391.0,514.0,3947.0,0.0,,2034,81835.396,
1046,79,Germany,2918,Vegetables,,6436.0,400.0,4443.0,762.0,3288.0,87.0,,2034,81835.396,
1047,79,Germany,2919,Fruits - Excluding Wine,,8292.0,1450.0,7319.0,511.0,4140.0,0.0,,2035,81730.117,
1048,79,Germany,2918,Vegetables,,6438.0,405.0,4447.0,766.0,3293.0,90.0,,2035,81730.117,
1049,79,Germany,2919,Fruits - Excluding Wine,,8289.0,1370.0,7188.0,524.0,4133.0,0.0,,2036,81618.342,
1050,79,Germany,2918,Vegetables,,6389.0,397.0,4441.0,768.0,3272.0,92.0,,2036,81618.342,
1051,79,Germany,2919,Fruits - Excluding Wine,,8328.0,1330.0,7172.0,537.0,4258.0,0.0,,2037,81499.881,
1052,79,Germany,2918,Vegetables,,6212.0,309.0,4158.0,758.0,3245.0,85.0,,2037,81499.881,
1053,79,Germany,2919,Fruits - Excluding Wine,,8265.0,1297.0,7099.0,534.0,4208.0,0.0,,2038,81374.31,
1054,79,Germany,2918,Vegetables,,6157.0,302.0,4142.0,756.0,3219.0,86.0,,2038,81374.31,
1055,79,Germany,2919,Fruits - Excluding Wine,,8373.0,1172.0,6907.0,558.0,4408.0,0.0,,2039,81241.016,
1056,79,Germany,2918,Vegetables,,6158.0,310.0,4160.0,765.0,3209.0,90.0,,2039,81241.016,
1057,79,Germany,2919,Fruits - Excluding Wine,,8269.0,1170.0,6867.0,542.0,4363.0,0.0,,2040,81099.557,
1058,79,Germany,2918,Vegetables,,6031.0,257.0,3975.0,759.0,3227.0,87.0,,2040,81099.557,
1059,79,Germany,2919,Fruits - Excluding Wine,,8330.0,1091.0,6754.0,556.0,4448.0,0.0,,2041,80949.943,
1060,79,Germany,2918,Vegetables,,5993.0,267.0,4001.0,762.0,3156.0,85.0,,2041,80949.943,
1061,79,Germany,2919,Fruits - Excluding Wine,,8539.0,1034.0,6700.0,562.0,4585.0,0.0,,2042,80792.26,
1062,79,Germany,2918,Vegetables,,5996.0,273.0,3999.0,770.0,3170.0,88.0,,2042,80792.26,
1063,79,Germany,2919,Fruits - Excluding Wine,,8376.0,1005.0,6586.0,548.0,4524.0,0.0,,2043,80626.348,
1064,79,Germany,2918,Vegetables,,5855.0,220.0,3801.0,758.0,3184.0,87.0,,2043,80626.348,
1065,79,Germany,2919,Fruits - Excluding Wine,,8345.0,899.0,6410.0,569.0,4662.0,0.0,,2044,80452.01,
1066,79,Germany,2918,Vegetables,,5734.0,184.0,3643.0,754.0,3157.0,82.0,,2044,80452.01,
1067,79,Germany,2919,Fruits - Excluding Wine,,8345.0,818.0,6254.0,575.0,4621.0,0.0,,2045,80269.19099999999,
1068,79,Germany,2918,Vegetables,,5720.0,184.0,3622.0,760.0,3179.0,86.0,,2045,80269.19099999999,
1069,79,Germany,2919,Fruits - Excluding Wine,,8477.0,753.0,6185.0,589.0,4777.0,0.0,,2046,80078.254,
1070,79,Germany,2918,Vegetables,,5613.0,165.0,3541.0,758.0,3133.0,84.0,,2046,80078.254,
1071,79,Germany,2919,Fruits - Excluding Wine,,8496.0,653.0,5971.0,593.0,4869.0,0.0,,2047,79879.592,
1072,79,Germany,2918,Vegetables,,5488.0,133.0,3389.0,752.0,3129.0,81.0,,2047,79879.592,
1073,79,Germany,2919,Fruits - Excluding Wine,,8422.0,620.0,5901.0,591.0,4897.0,0.0,,2048,79673.303,
1074,79,Germany,2918,Vegetables,,5397.0,108.0,3241.0,747.0,3143.0,80.0,,2048,79673.303,
1075,79,Germany,2919,Fruits - Excluding Wine,,8397.0,559.0,5779.0,594.0,4913.0,0.0,,2049,79459.474,
1076,79,Germany,2918,Vegetables,,5359.0,114.0,3226.0,753.0,3132.0,80.0,,2049,79459.474,
1077,79,Germany,2919,Fruits - Excluding Wine,,8368.0,496.0,5668.0,604.0,5011.0,0.0,,2050,79238.48599999999,
1078,79,Germany,2918,Vegetables,,5193.0,84.0,2983.0,742.0,3155.0,66.0,,2050,79238.48599999999,
1185,89,Guatemala,2919,Fruits - Excluding Wine,,,,,,,,,2014,15923.559,
1186,89,Guatemala,2918,Vegetables,,,,,,,,,2014,15923.559,
1187,89,Guatemala,2919,Fruits - Excluding Wine,,,,,,,,,2015,16252.428999999998,
1188,89,Guatemala,2918,Vegetables,,,,,,,,,2015,16252.428999999998,
1189,89,Guatemala,2919,Fruits - Excluding Wine,,,,,,,,,2016,16582.468999999997,
1190,89,Guatemala,2918,Vegetables,,,,,,,,,2016,16582.468999999997,
1191,89,Guatemala,2919,Fruits - Excluding Wine,,,,,,,,,2017,16913.503,
1192,89,Guatemala,2918,Vegetables,,,,,,,,,2017,16913.503,
1193,89,Guatemala,2919,Fruits - Excluding Wine,,,,,,,,,2018,17245.346,
1194,89,Guatemala,2918,Vegetables,,,,,,,,,2018,17245.346,
1195,89,Guatemala,2919,Fruits - Excluding Wine,,,,,,,,,2019,17577.842,
1196,89,Guatemala,2918,Vegetables,,,,,,,,,2019,17577.842,
1197,89,Guatemala,2919,Fruits - Excluding Wine,,,,,,,,,2020,17910.811999999998,
1198,89,Guatemala,2918,Vegetables,,,,,,,,,2020,17910.811999999998,
1199,89,Guatemala,2919,Fruits - Excluding Wine,,,,,,,,,2021,18243.996,
1200,89,Guatemala,2918,Vegetables,,,,,,,,,2021,18243.996,
1201,89,Guatemala,2919,Fruits - Excluding Wine,,,,,,,,,2022,18577.064,
1202,89,Guatemala,2918,Vegetables,,,,,,,,,2022,18577.064,
1203,89,Guatemala,2919,Fruits - Excluding Wine,,,,,,,,,2023,18909.715,
1204,89,Guatemala,2918,Vegetables,,,,,,,,,2023,18909.715,
1205,89,Guatemala,2919,Fruits - Excluding Wine,,,,,,,,,2024,19241.631999999998,
1206,89,Guatemala,2918,Vegetables,,,,,,,,,2024,19241.631999999998,
1207,89,Guatemala,2919,Fruits - Excluding Wine,,,,,,,,,2025,19572.502,
1208,89,Guatemala,2918,Vegetables,,,,,,,,,2025,19572.502,
1209,89,Guatemala,2919,Fruits - Excluding Wine,,,,,,,,,2026,19902.106,
1210,89,Guatemala,2918,Vegetables,,,,,,,,,2026,19902.106,
1211,89,Guatemala,2919,Fruits - Excluding Wine,,,,,,,,,2027,20230.192,
1212,89,Guatemala,2918,Vegetables,,,,,,,,,2027,20230.192,
1213,89,Guatemala,2919,Fruits - Excluding Wine,,,,,,,,,2028,20556.505,
1214,89,Guatemala,2918,Vegetables,,,,,,,,,2028,20556.505,
1215,89,Guatemala,2919,Fruits - Excluding Wine,,,,,,,,,2029,20880.765,
1216,89,Guatemala,2918,Vegetables,,,,,,,,,2029,20880.765,
1217,89,Guatemala,2919,Fruits - Excluding Wine,,,,,,,,,2030,21202.726000000002,
1218,89,Guatemala,2918,Vegetables,,,,,,,,,2030,21202.726000000002,
1219,89,Guatemala,2919,Fruits - Excluding Wine,,,,,,,,,2031,21522.173,
1220,89,Guatemala,2918,Vegetables,,,,,,,,,2031,21522.173,
1221,89,Guatemala,2919,Fruits - Excluding Wine,,,,,,,,,2032,21838.956000000002,
1222,89,Guatemala,2918,Vegetables,,,,,,,,,2032,21838.956000000002,
1223,89,Guatemala,2919,Fruits - Excluding Wine,,,,,,,,,2033,22152.942000000003,
1224,89,Guatemala,2918,Vegetables,,,,,,,,,2033,22152.942000000003,
1225,89,Guatemala,2919,Fruits - Excluding Wine,,,,,,,,,2034,22464.076,
1226,89,Guatemala,2918,Vegetables,,,,,,,,,2034,22464.076,
1227,89,Guatemala,2919,Fruits - Excluding Wine,,,,,,,,,2035,22772.247000000003,
1228,89,Guatemala,2918,Vegetables,,,,,,,,,2035,22772.247000000003,
1229,89,Guatemala,2919,Fruits - Excluding Wine,,,,,,,,,2036,23077.355,
1230,89,Guatemala,2918,Vegetables,,,,,,,,,2036,23077.355,
1231,89,Guatemala,2919,Fruits - Excluding Wine,,,,,,,,,2037,23379.242000000002,
1232,89,Guatemala,2918,Vegetables,,,,,,,,,2037,23379.242000000002,
1233,89,Guatemala,2919,Fruits - Excluding Wine,,,,,,,,,2038,23677.797000000002,
1234,89,Guatemala,2918,Vegetables,,,,,,,,,2038,23677.797000000002,
1235,89,Guatemala,2919,Fruits - Excluding Wine,,,,,,,,,2039,23972.907000000003,
1236,89,Guatemala,2918,Vegetables,,,,,,,,,2039,23972.907000000003,
1237,89,Guatemala,2919,Fruits - Excluding Wine,,,,,,,,,2040,24264.472,
1238,89,Guatemala,2918,Vegetables,,,,,,,,,2040,24264.472,
1239,89,Guatemala,2919,Fruits - Excluding Wine,,,,,,,,,2041,24552.386000000002,
1240,89,Guatemala,2918,Vegetables,,,,,,,,,2041,24552.386000000002,
1241,89,Guatemala,2919,Fruits - Excluding Wine,,,,,,,,,2042,24836.548,
1242,89,Guatemala,2918,Vegetables,,,,,,,,,2042,24836.548,
1243,89,Guatemala,2919,Fruits - Excluding Wine,,,,,,,,,2043,25116.922000000002,
1244,89,Guatemala,2918,Vegetables,,,,,,,,,2043,25116.922000000002,
1245,89,Guatemala,2919,Fruits - Excluding Wine,,,,,,,,,2044,25393.482999999997,
1246,89,Guatemala,2918,Vegetables,,,,,,,,,2044,25393.482999999997,
1247,89,Guatemala,2919,Fruits - Excluding Wine,,,,,,,,,2045,25666.201,
1248,89,Guatemala,2918,Vegetables,,,,,,,,,2045,25666.201,
1249,89,Guatemala,2919,Fruits - Excluding Wine,,,,,,,,,2046,25934.98,
1250,89,Guatemala,2918,Vegetables,,,,,,,,,2046,25934.98,
1251,89,Guatemala,2919,Fruits - Excluding Wine,,,,,,,,,2047,26199.72,
1252,89,Guatemala,2918,Vegetables,,,,,,,,,2047,26199.72,
1253,89,Guatemala,2919,Fruits - Excluding Wine,,,,,,,,,2048,26460.275,
1254,89,Guatemala,2918,Vegetables,,,,,,,,,2048,26460.275,
1255,89,Guatemala,2919,Fruits - Excluding Wine,,,,,,,,,2049,26716.505,
1256,89,Guatemala,2918,Vegetables,,,,,,,,,2049,26716.505,
1257,89,Guatemala,2919,Fruits - Excluding Wine,,,,,,,,,2050,26968.287,
1258,89,Guatemala,2918,Vegetables,,,,,,,,,2050,26968.287,
1365,100,India,2919,Fruits - Excluding Wine,,71817.0,1279.0,670.0,11925.0,84633.0,0.0,,2014,1293859.294,
1366,100,India,2918,Vegetables,,105602.0,2998.0,43.0,6980.0,116196.0,0.0,,2014,1293859.294,
1367,100,India,2919,Fruits - Excluding Wine,,74656.0,1476.0,889.0,12394.0,87954.0,0.0,,2015,1309053.98,
1368,100,India,2918,Vegetables,,107116.0,3335.0,31.0,7041.0,117989.0,0.0,,2015,1309053.98,
1369,100,India,2919,Fruits - Excluding Wine,,77705.0,1544.0,762.0,12916.0,91590.0,0.0,,2016,1324171.354,
1370,100,India,2918,Vegetables,,108295.0,3871.0,8.0,7095.0,119869.0,0.0,,2016,1324171.354,
